fold,model,params,roc_auc,accuracy,precision,recall,f1
8,rf,"{""n_estimators"": 200, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5128958707820097,0.5088025473806681,0.5011579759983157,0.4442025379447624,0.47096455070074195
8,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5103613034798604,0.5067205535654145,0.49882762778857104,0.46317491913411296,0.48034061219881946
8,rf,"{""n_estimators"": 400, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5097842603677152,0.5036894155108539,0.49557697385793503,0.46696939537198306,0.48084806559057136
8,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5090037051170041,0.5063837604482411,0.4979297929792979,0.34411545160487683,0.40697417788567647
8,rf,"{""n_estimators"": 400, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5096171014032457,0.5067511711215211,0.4984531392174704,0.34075640706643445,0.4047882952782088
8,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.510433760409835,0.504516089525734,0.4959886031341381,0.4114829559591938,0.44980110835344916
8,rf,"{""n_estimators"": 400, ""max_depth"": 12, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5127319861348976,0.5064449955604544,0.4983406245285865,0.41098531973127644,0.4504670348401173
8,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5122759183597538,0.5057407917700009,0.49764101119639464,0.4395994028365265,0.46682300095782275
8,rf,"{""n_estimators"": 400, ""max_depth"": 16, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5121586955479711,0.5075166100241879,0.49968280820469446,0.4409679024632993,0.46849287909328224
9,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.50349481583213,0.50436184335293,0.48495970063327576,0.44152525715783264,0.4622243561164649
9,rf,"{""n_estimators"": 200, ""max_depth"": null, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5057490103543318,0.5060686516214679,0.48724597056762436,0.45554609185612266,0.47086310229235095
9,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 1, ""max_features"": ""sqrt""}",0.5038417327138973,0.5054048928503698,0.48029481011362474,0.3074100766559654,0.37488015340364333
9,rf,"{""n_estimators"": 200, ""max_depth"": 8, ""min_samples_leaf"": 5, ""max_features"": ""sqrt""}",0.5049146941688551,0.5074909918452494,0.4844526756993859,0.3256240581799122,0.38946791003839826
