symbol,model,roc_auc,accuracy,precision,recall,f1,n_obs
EL,tree,0.5451981952948759,0.5426008968609866,0.5729166666666666,0.47413793103448276,0.5188679245283019,223
ELV,tree,0.4566101694915255,0.4701492537313433,0.5294117647058824,0.48,0.5034965034965035,134
EMN,tree,0.4842676116838488,0.48186528497409326,0.48314606741573035,0.44329896907216493,0.46236559139784944,193
EMR,tree,0.5206111111111111,0.5157894736842106,0.5526315789473685,0.42,0.4772727272727273,190
ENPH,tree,0.45907079646017696,0.44,0.4326923076923077,0.4017857142857143,0.4166666666666667,225
EOG,tree,0.5448220497725449,0.5188679245283019,0.4931506849315068,0.3564356435643564,0.41379310344827586,212
EPAM,tree,0.5617812576461954,0.5625,0.5964912280701754,0.5074626865671642,0.5483870967741935,128
EQIX,tree,0.4817201078813306,0.45454545454545453,0.525,0.44680851063829785,0.4827586206896552,165
EQT,tree,0.5063305035128807,0.5,0.5490196078431373,0.22950819672131148,0.3236994219653179,234
ERIE,tree,0.5063575899843507,0.5034965034965035,0.5084745762711864,0.4166666666666667,0.4580152671755725,143
ES,tree,0.5347153260509765,0.5045454545454545,0.4854368932038835,0.4716981132075472,0.4784688995215311,220
ESS,tree,0.5435855263157895,0.5142857142857142,0.475,0.59375,0.5277777777777778,70
ETN,tree,0.47859327217125386,0.4519230769230769,0.4725274725274725,0.3944954128440367,0.43,208
ETR,tree,0.4802665833593668,0.4897959183673469,0.4823529411764706,0.422680412371134,0.45054945054945056,196
EW,tree,0.4842370744010088,0.49557522123893805,0.5425531914893617,0.4180327868852459,0.4722222222222222,226
EXC,tree,0.49038178066037735,0.5427350427350427,0.4827586206896552,0.1320754716981132,0.2074074074074074,234
EXE,tree,0.4554823097463284,0.4611872146118721,0.44954128440366975,0.45794392523364486,0.4537037037037037,219
EXPD,tree,0.5332278481012658,0.5161290322580645,0.5064935064935064,0.5131578947368421,0.5098039215686274,155
EXPE,tree,0.5185816382627817,0.546875,0.4875,0.4588235294117647,0.4727272727272727,192
EXR,tree,0.47008130081300814,0.46496815286624205,0.4861111111111111,0.4268292682926829,0.45454545454545453,157
F,tree,0.561966771441401,0.5665236051502146,0.5333333333333333,0.0784313725490196,0.13675213675213677,233
FAST,tree,0.4211879432624114,0.4392523364485981,0.358695652173913,0.35106382978723405,0.3548387096774194,214
FCX,tree,0.496602119108513,0.5,0.4895833333333333,0.40869565217391307,0.44549763033175355,234
FDS,tree,0.5285714285714285,0.5189873417721519,0.59375,0.4318181818181818,0.5,79
FE,tree,0.4843604108309991,0.5482456140350878,0.4827586206896552,0.13725490196078433,0.21374045801526717,228
FFIV,tree,0.5546536796536796,0.5573770491803278,0.5161290322580645,0.5714285714285714,0.5423728813559322,61
FI,tree,0.5304340155257588,0.5446009389671361,0.5882352941176471,0.3669724770642202,0.4519774011299435,213
FICO,tree,0.5352083333333334,0.5235294117647059,0.4942528735632184,0.5375,0.5149700598802395,170
FIS,tree,0.5718565088757396,0.5299145299145299,0.5980392156862745,0.46923076923076923,0.5258620689655172,234
FITB,tree,0.45268939393939395,0.5,0.42424242424242425,0.12727272727272726,0.1958041958041958,230
FOX,tree,0.46946630174478277,0.49019607843137253,0.5454545454545454,0.0759493670886076,0.13333333333333333,153
FOXA,tree,0.49753332179331833,0.5116279069767442,0.5106382978723404,0.22641509433962265,0.3137254901960784,215
FRT,tree,0.4461931665321496,0.4426229508196721,0.45454545454545453,0.3968253968253968,0.423728813559322,122
FSLR,tree,0.5109569377990429,0.5219512195121951,0.573170731707317,0.42727272727272725,0.4895833333333333,205
FTNT,tree,0.505473602484472,0.5022026431718062,0.49473684210526314,0.41964285714285715,0.45410628019323673,227
FTV,tree,0.45700041545492315,0.4764705882352941,0.45588235294117646,0.37349397590361444,0.4105960264900662,170
GD,tree,0.49516666666666664,0.509090909090909,0.46153846153846156,0.48,0.47058823529411764,110
GDDY,tree,0.5373168498168498,0.5493827160493827,0.5324675324675324,0.5256410256410257,0.5290322580645161,162
GE,tree,0.5141836133215444,0.51931330472103,0.5268817204301075,0.4188034188034188,0.4666666666666667,233
GEHC,tree,0.5055837087087087,0.5072463768115942,0.5494505494505495,0.45045045045045046,0.49504950495049505,207
GEN,tree,0.4484831407908331,0.5192307692307693,0.2631578947368421,0.054945054945054944,0.09090909090909091,208
GILD,tree,0.5122212376310737,0.51931330472103,0.4948453608247423,0.43243243243243246,0.46153846153846156,233
GIS,tree,0.5243856189320388,0.5238095238095238,0.46534653465346537,0.4563106796116505,0.46078431372549017,231
GL,tree,0.5077586206896552,0.5026737967914439,0.45714285714285713,0.367816091954023,0.40764331210191085,187
GLW,tree,0.4859600714169777,0.5515695067264574,0.52,0.12871287128712872,0.20634920634920634,223
GM,tree,0.42463450292397664,0.44017094017094016,0.3950617283950617,0.2807017543859649,0.3282051282051282,234
GNRC,tree,0.4251709986320109,0.4269005847953216,0.42528735632183906,0.43529411764705883,0.43023255813953487,171
GOOG,tree,0.44800876872488127,0.45726495726495725,0.45555555555555555,0.3445378151260504,0.3923444976076555,234
GOOGL,tree,0.42017114020332036,0.44871794871794873,0.40476190476190477,0.3008849557522124,0.34517766497461927,234
GPC,tree,0.49923611111111116,0.49122807017543857,0.4230769230769231,0.44,0.43137254901960786,171
GRMN,tree,0.566078184110971,0.5396825396825397,0.5538461538461539,0.5538461538461539,0.5538461538461539,126
GWW,tree,0.5357142857142858,0.5185185185185185,0.5,0.6153846153846154,0.5517241379310345,27
HAL,tree,0.4656181141250665,0.4826086956521739,0.35714285714285715,0.14018691588785046,0.20134228187919462,230
HAS,tree,0.5034209085933223,0.47368421052631576,0.4625,0.44047619047619047,0.45121951219512196,171
HBAN,tree,0.5512810823067039,0.5560344827586207,0.45454545454545453,0.09900990099009901,0.16260162601626016,232
HCA,tree,0.49948524365133834,0.49732620320855614,0.4942528735632184,0.46236559139784944,0.4777777777777778,187
HD,tree,0.4709574824238366,0.4748858447488584,0.5054945054945055,0.39655172413793105,0.4444444444444444,219
HIG,tree,0.5156756756756757,0.5497630331753555,0.5247524752475248,0.53,0.527363184079602,211
HII,tree,0.4779342723004695,0.5114503816793893,0.46774193548387094,0.48333333333333334,0.47540983606557374,131
HLT,tree,0.4661170212765958,0.4381443298969072,0.41935483870967744,0.4148936170212766,0.41711229946524064,194
HOLX,tree,0.49131016042780745,0.4550898203592814,0.5555555555555556,0.40404040404040403,0.4678362573099415,167
HON,tree,0.501608910891089,0.5384615384615384,0.6097560975609756,0.4166666666666667,0.49504950495049505,221
HPE,tree,0.5335555555555556,0.5278969957081545,0.45454545454545453,0.09259259259259259,0.15384615384615385,233
HPQ,tree,0.44826696165191743,0.5150214592274678,0.5,0.12389380530973451,0.19858156028368795,233
HRL,tree,0.4876666666666667,0.526829268292683,0.5909090909090909,0.24761904761904763,0.348993288590604,205
HST,tree,0.5294051878354205,0.5793991416309013,0.5789473684210527,0.21153846153846154,0.30985915492957744,233
HUBB,tree,0.5166666666666667,0.4574468085106383,0.5306122448979592,0.48148148148148145,0.5048543689320388,94
HUM,tree,0.5062392141245187,0.5114942528735632,0.4722222222222222,0.41975308641975306,0.4444444444444444,174
HWM,tree,0.5282523510971787,0.5132743362831859,0.5306122448979592,0.4482758620689655,0.48598130841121495,226
IBM,tree,0.48791168688988235,0.5333333333333333,0.4936708860759494,0.4020618556701031,0.4431818181818182,210
ICE,tree,0.5012669287898646,0.5046728971962616,0.4939759036144578,0.3904761904761905,0.43617021276595747,214
IDXX,tree,0.4914,0.47,0.4727272727272727,0.52,0.49523809523809526,100
IEX,tree,0.42397660818713445,0.43243243243243246,0.4473684210526316,0.4473684210526316,0.4473684210526316,74
INCY,tree,0.525030525030525,0.4918032786885246,0.41379310344827586,0.46153846153846156,0.43636363636363634,183
INTC,tree,0.4285818713450293,0.46153846153846156,0.4166666666666667,0.2631578947368421,0.3225806451612903,234
INTU,tree,0.4651046859421735,0.4409448818897638,0.47058823529411764,0.35294117647058826,0.40336134453781514,127
INVH,tree,0.5064477432898485,0.5151515151515151,0.5806451612903226,0.15384615384615385,0.24324324324324326,231
IP,tree,0.4830158026879338,0.5107296137339056,0.4727272727272727,0.23423423423423423,0.3132530120481928,233
IPG,tree,0.4844926674593738,0.5320197044334976,0.41304347826086957,0.21839080459770116,0.2857142857142857,203
IQV,tree,0.5526960784313726,0.5159235668789809,0.5633802816901409,0.47058823529411764,0.5128205128205128,157
IR,tree,0.5374583795782464,0.5240384615384616,0.5151515151515151,0.5,0.5074626865671642,208
IRM,tree,0.4828781512605042,0.4782608695652174,0.46875,0.4411764705882353,0.45454545454545453,138
ISRG,tree,0.5376470588235294,0.5371428571428571,0.5555555555555556,0.5,0.5263157894736842,175
IT,tree,0.47968319559228645,0.4805194805194805,0.3939393939393939,0.3939393939393939,0.3939393939393939,77
ITW,tree,0.37898475398475395,0.3881578947368421,0.391304347826087,0.34615384615384615,0.3673469387755102,152
IVZ,tree,0.544382801664355,0.5458515283842795,0.4827586206896552,0.13592233009708737,0.21212121212121213,229
J,tree,0.5110294117647058,0.5353535353535354,0.52,0.5416666666666666,0.5306122448979592,99
JBHT,tree,0.46065400843881854,0.45323741007194246,0.5211267605633803,0.46835443037974683,0.49333333333333335,139
JCI,tree,0.5660866910866911,0.5565217391304348,0.6333333333333333,0.4523809523809524,0.5277777777777778,230
JKHY,tree,0.5256994144437215,0.5045045045045045,0.5333333333333333,0.41379310344827586,0.46601941747572817,111
JNJ,tree,0.5092357697796099,0.5066666666666667,0.5512820512820513,0.36134453781512604,0.4365482233502538,225
JPM,tree,0.46450665017012055,0.47368421052631576,0.5121951219512195,0.3442622950819672,0.4117647058823529,228
K,tree,0.49621861843131143,0.5198237885462555,0.4838709677419355,0.42452830188679247,0.45226130653266333,227
KDP,tree,0.4971941638608305,0.5427350427350427,0.42857142857142855,0.24242424242424243,0.3096774193548387,234
KEY,tree,0.49260333035979786,0.5,0.5555555555555556,0.0847457627118644,0.14705882352941177,232
KEYS,tree,0.4690596668775037,0.48205128205128206,0.5052631578947369,0.47058823529411764,0.4873096446700508,195
KHC,tree,0.49641934293097084,0.5470085470085471,0.48148148148148145,0.12380952380952381,0.19696969696969696,234
KIM,tree,0.47411626080125685,0.5807860262008734,0.4782608695652174,0.11578947368421053,0.1864406779661017,229
KKR,tree,0.5061114732724903,0.5315315315315315,0.5,0.3557692307692308,0.4157303370786517,222
KLAC,tree,0.497751124437781,0.5096153846153846,0.5573770491803278,0.5862068965517241,0.5714285714285714,104
KMI,tree,0.5580499046408138,0.6103896103896104,0.4583333333333333,0.125,0.19642857142857142,231
KMX,tree,0.5212164073550212,0.529126213592233,0.5212765957446809,0.48514851485148514,0.5025641025641026,206
KO,tree,0.5625472411186697,0.5665236051502146,0.48484848484848486,0.4897959183673469,0.4873096446700508,233
KR,tree,0.5511042015466794,0.5446428571428571,0.5473684210526316,0.46846846846846846,0.5048543689320388,224
KVUE,tree,0.4098845812370524,0.4892703862660944,0.35294117647058826,0.11009174311926606,0.16783216783216784,233
L,tree,0.5069498069498068,0.5138888888888888,0.5,0.4,0.4444444444444444,72
LDOS,tree,0.5241187384044528,0.5093167701863354,0.5280898876404494,0.5595238095238095,0.5433526011560693,161
LH,tree,0.49391666666666667,0.4838709677419355,0.5,0.475,0.48717948717948717,155
LHX,tree,0.42244664634146334,0.4606741573033708,0.4186046511627907,0.43902439024390244,0.42857142857142855,178
LII,tree,0.4245391705069125,0.4406779661016949,0.43243243243243246,0.5714285714285714,0.49230769230769234,59
LKQ,tree,0.4486486486486487,0.4552238805970149,0.5081967213114754,0.4189189189189189,0.45925925925925926,134
LLY,tree,0.4514041131642134,0.4336734693877551,0.40217391304347827,0.3978494623655914,0.4,196
LMT,tree,0.4558317698561601,0.45,0.45714285714285713,0.3902439024390244,0.42105263157894735,160
LOW,tree,0.47180984153461225,0.4885844748858447,0.4823529411764706,0.3761467889908257,0.422680412371134,219
LRCX,tree,0.5673758865248226,0.532608695652174,0.5227272727272727,0.5111111111111111,0.5168539325842697,92
LULU,tree,0.525657894736842,0.5603864734299517,0.5256410256410257,0.43157894736842106,0.47398843930635837,207
LUV,tree,0.53636430896715,0.5493562231759657,0.5526315789473685,0.1926605504587156,0.2857142857142857,233
LVS,tree,0.5502413877751411,0.5315315315315315,0.4823529411764706,0.40594059405940597,0.44086021505376344,222
LW,tree,0.5319865319865319,0.4975845410628019,0.5212765957446809,0.4537037037037037,0.48514851485148514,207
LYV,tree,0.47219785040579076,0.4816753926701571,0.4666666666666667,0.3723404255319149,0.41420118343195267,191
MA,tree,0.4408393581378946,0.460093896713615,0.4383561643835616,0.3018867924528302,0.3575418994413408,213
MAA,tree,0.5539141414141415,0.5634920634920635,0.5774647887323944,0.6212121212121212,0.5985401459854015,126
MAR,tree,0.5050031269543465,0.475,0.48863636363636365,0.524390243902439,0.5058823529411764,160
MCD,tree,0.5407118055555555,0.5324074074074074,0.6144578313253012,0.425,0.5024630541871922,216
MCHP,tree,0.47453060537172687,0.48623853211009177,0.4725274725274725,0.40186915887850466,0.43434343434343436,218
MCK,tree,0.45252403846153844,0.47,0.44680851063829785,0.4375,0.4421052631578947,100
MCO,tree,0.6512765957446809,0.6185567010309279,0.6136363636363636,0.574468085106383,0.5934065934065934,97
MDLZ,tree,0.5241596638655461,0.5299145299145299,0.4473684210526316,0.5204081632653061,0.4811320754716981,234
MDT,tree,0.47797192353643964,0.46551724137931033,0.5,0.4032258064516129,0.44642857142857145,232
MET,tree,0.5383185700727617,0.5377777777777778,0.5294117647058824,0.41284403669724773,0.4639175257731959,225
META,tree,0.4648298816568048,0.4700854700854701,0.4107142857142857,0.4423076923076923,0.42592592592592593,234
MGM,tree,0.5379813084112149,0.5301724137931034,0.58,0.464,0.5155555555555555,232
MHK,tree,0.49880382775119614,0.4788732394366197,0.5135135135135135,0.5,0.5066666666666667,142
MKTX,tree,0.502482269503546,0.4953271028037383,0.43137254901960786,0.46808510638297873,0.4489795918367347,107
MLM,tree,0.41333333333333333,0.40816326530612246,0.41304347826086957,0.38,0.3958333333333333,98
MMC,tree,0.4629296008869179,0.4588235294117647,0.475,0.4318181818181818,0.4523809523809524,170
MMM,tree,0.5714613970588236,0.5695652173913044,0.5157894736842106,0.4803921568627451,0.49746192893401014,230
MNST,tree,0.5275362318840581,0.5344827586206896,0.5368421052631579,0.4434782608695652,0.4857142857142857,232
MO,tree,0.5618343195266272,0.5555555555555556,0.5,0.16346153846153846,0.2463768115942029,234
MOH,tree,0.48428362573099415,0.5,0.48936170212765956,0.6388888888888888,0.5542168674698795,74
MOS,tree,0.545484949832776,0.5474137931034483,0.5909090909090909,0.3333333333333333,0.4262295081967213,232
MPC,tree,0.5435544328552803,0.5405405405405406,0.5888888888888889,0.4491525423728814,0.5096153846153846,222
MPWR,tree,0.39060642092746733,0.4482758620689655,0.4444444444444444,0.41379310344827586,0.42857142857142855,58
MRK,tree,0.49294590643274855,0.4829059829059829,0.4945054945054945,0.375,0.4265402843601896,234
MRNA,tree,0.46319208165790293,0.4824561403508772,0.43478260869565216,0.37735849056603776,0.40404040404040403,228
MS,tree,0.49641943734015354,0.49572649572649574,0.5045871559633027,0.46218487394957986,0.4824561403508772,234
MSCI,tree,0.5234375,0.5428571428571428,0.6071428571428571,0.4473684210526316,0.5151515151515151,70
MSFT,tree,0.5209111550574965,0.5470085470085471,0.5263157894736842,0.45045045045045046,0.4854368932038835,234
MSI,tree,0.4182692307692308,0.43661971830985913,0.48717948717948717,0.48717948717948717,0.48717948717948717,71
MTB,tree,0.4699619113573407,0.47368421052631576,0.47058823529411764,0.42105263157894735,0.4444444444444444,152
MTCH,tree,0.41320626276378486,0.45652173913043476,0.4375,0.23931623931623933,0.30939226519337015,230
MTD,tree,0.37814352893068903,0.38571428571428573,0.4057971014492754,0.3835616438356164,0.39436619718309857,140
MU,tree,0.4869868035190615,0.5128205128205128,0.4777777777777778,0.39090909090909093,0.43,234
NCLH,tree,0.5087053571428571,0.5172413793103449,0.5,0.20535714285714285,0.2911392405063291,232
NDAQ,tree,0.4969093406593406,0.5260869565217391,0.5955056179775281,0.42063492063492064,0.4930232558139535,230
NDSN,tree,0.3615591397849462,0.38181818181818183,0.43478260869565216,0.3225806451612903,0.37037037037037035,55
NEE,tree,0.5016072472238458,0.5128205128205128,0.5192307692307693,0.4576271186440678,0.4864864864864865,234
NEM,tree,0.5169894044574351,0.49145299145299143,0.5,0.24369747899159663,0.327683615819209,234
NFLX,tree,0.528394495412844,0.49760765550239233,0.47474747474747475,0.47,0.4723618090452261,209
NI,tree,0.5421640648913376,0.537117903930131,0.5294117647058824,0.16666666666666666,0.2535211267605634,229
NKE,tree,0.47877445551864156,0.47863247863247865,0.42735042735042733,0.47619047619047616,0.45045045045045046,234
NOC,tree,0.5543449375498273,0.5725806451612904,0.6363636363636364,0.5915492957746479,0.6131386861313869,124
NOW,tree,0.4770160231153139,0.5257142857142857,0.4875,0.48148148148148145,0.484472049689441,175
NRG,tree,0.5530848731600375,0.5462555066079295,0.5,0.5728155339805825,0.5339366515837104,227
NSC,tree,0.4701057630045328,0.4717948717948718,0.5568181818181818,0.4336283185840708,0.48756218905472637,195
NTAP,tree,0.49427767354596625,0.4897959183673469,0.43243243243243246,0.49230769230769234,0.460431654676259,147
NTRS,tree,0.512110338640951,0.5079365079365079,0.5268817204301075,0.5,0.5130890052356021,189
NUE,tree,0.46425925925925926,0.46938775510204084,0.45588235294117646,0.4305555555555556,0.44285714285714284,147
NVDA,tree,0.5347957084068196,0.5427350427350427,0.5047619047619047,0.49074074074074076,0.49765258215962443,234
NVR,tree,0.4790909090909091,0.48936170212765956,0.5263157894736842,0.4,0.45454545454545453,47
NWS,tree,0.5621541081311195,0.5755395683453237,0.4444444444444444,0.06896551724137931,0.11940298507462686,139
NXPI,tree,0.44255744255744256,0.4789473684210526,0.5,0.47474747474747475,0.48704663212435234,190
O,tree,0.4609513530182715,0.47368421052631576,0.49473684210526314,0.3949579831932773,0.4392523364485981,228
ODFL,tree,0.47542842741935487,0.48412698412698413,0.49056603773584906,0.40625,0.4444444444444444,126
OKE,tree,0.5390782481216786,0.5502392344497608,0.5476190476190477,0.45098039215686275,0.4946236559139785,209
OMC,tree,0.495857018980634,0.4803921568627451,0.504950495049505,0.4766355140186916,0.49038461538461536,204
ON,tree,0.39799382716049386,0.4517543859649123,0.41414141414141414,0.37962962962962965,0.3961352657004831,228
ORCL,tree,0.5729143777924265,0.5683760683760684,0.5641025641025641,0.3963963963963964,0.4656084656084656,234
ORLY,tree,0.42478962131837306,0.42592592592592593,0.3333333333333333,0.34782608695652173,0.3404255319148936,108
OXY,tree,0.5954475308641975,0.5833333333333334,0.5684210526315789,0.5,0.5320197044334976,228
PANW,tree,0.4824269480519481,0.47297297297297297,0.47572815533980584,0.4375,0.4558139534883721,222
PAYC,tree,0.5255837059115747,0.5433070866141733,0.5689655172413793,0.5,0.532258064516129,127
PAYX,tree,0.5255566801619433,0.47738693467336685,0.5,0.4807692307692308,0.49019607843137253,199
PCAR,tree,0.4842833685198218,0.5027027027027027,0.4647887323943662,0.3793103448275862,0.4177215189873418,185
PCG,tree,0.45692135549872115,0.5614035087719298,0.25,0.043478260869565216,0.07407407407407407,228
PEG,tree,0.4555969569942555,0.4845814977973568,0.4787234042553192,0.39823008849557523,0.43478260869565216,227
PEP,tree,0.49789631855747557,0.4935064935064935,0.4567901234567901,0.33636363636363636,0.387434554973822,231
PFE,tree,0.5024363233665561,0.5341880341880342,0.45,0.17142857142857143,0.2482758620689655,234
PFG,tree,0.5288352272727272,0.5378151260504201,0.5789473684210527,0.515625,0.5454545454545454,119
PG,tree,0.5371047619047619,0.5478260869565217,0.5063291139240507,0.38095238095238093,0.43478260869565216,230
PGR,tree,0.4430475734355045,0.4419642857142857,0.4044943820224719,0.3333333333333333,0.36548223350253806,224
PH,tree,0.5,0.5135135135135135,0.5454545454545454,0.5084745762711864,0.5263157894736842,111
PHM,tree,0.43999999999999995,0.4,0.42857142857142855,0.6,0.5,10
PKG,tree,0.536206896551724,0.5309734513274337,0.543859649122807,0.5344827586206896,0.5391304347826087,113
PLD,tree,0.42430644132653056,0.4419642857142857,0.4155844155844156,0.2857142857142857,0.3386243386243386,224
PLTR,tree,0.4928358208955224,0.5299145299145299,0.3958333333333333,0.19,0.25675675675675674,234
PM,tree,0.4359879789631856,0.45454545454545453,0.42,0.38181818181818183,0.4,231
PNR,tree,0.4044929718875502,0.4245810055865922,0.4578313253012048,0.3958333333333333,0.4245810055865922,179
PNW,tree,0.5123224278949634,0.47668393782383417,0.5,0.43564356435643564,0.4656084656084656,193
PODD,tree,0.4304935515873016,0.42777777777777776,0.4588235294117647,0.40625,0.430939226519337,180
POOL,tree,0.48603219696969696,0.47692307692307695,0.48484848484848486,0.48484848484848486,0.48484848484848486,130
PPG,tree,0.503774154589372,0.48717948717948717,0.5882352941176471,0.43478260869565216,0.5,117
PPL,tree,0.485577682946104,0.48,0.44,0.09649122807017543,0.15827338129496402,225
PRU,tree,0.5328208556149733,0.5433526011560693,0.546875,0.4117647058823529,0.4697986577181208,173
PSA,tree,0.483385153517295,0.4896551724137931,0.5633802816901409,0.4819277108433735,0.5194805194805194,145
PSX,tree,0.49547913733046767,0.4829059829059829,0.5581395348837209,0.366412213740458,0.4423963133640553,234
PTC,tree,0.5566541117388575,0.5398230088495575,0.5166666666666667,0.5740740740740741,0.543859649122807,113
PWR,tree,0.451702395964691,0.46825396825396826,0.45,0.4426229508196721,0.4462809917355372,126
PYPL,tree,0.4478566149297857,0.45064377682403434,0.41818181818181815,0.41818181818181815,0.41818181818181815,233
QCOM,tree,0.498638604753845,0.5085470085470085,0.46296296296296297,0.4672897196261682,0.46511627906976744,234
RCL,tree,0.49982662968099856,0.48372093023255813,0.5058823529411764,0.38392857142857145,0.4365482233502538,215
REG,tree,0.440436064883084,0.4307692307692308,0.4065934065934066,0.39361702127659576,0.4,195
REGN,tree,0.5848997493734336,0.5375,0.5135135135135135,0.5,0.5066666666666667,80
RF,tree,0.49282634552482896,0.5129310344827587,0.5151515151515151,0.14912280701754385,0.23129251700680273,232
RJF,tree,0.4299078667611623,0.4523809523809524,0.45454545454545453,0.4117647058823529,0.43209876543209874,168
RL,tree,0.5256251929607905,0.5279503105590062,0.5375,0.524390243902439,0.5308641975308642,161
RMD,tree,0.4800035236081748,0.4868421052631579,0.5555555555555556,0.46511627906976744,0.5063291139240507,152
ROK,tree,0.44991582491582494,0.427536231884058,0.4492753623188406,0.4305555555555556,0.4397163120567376,138
ROL,tree,0.4648760330578512,0.47738693467336685,0.35555555555555557,0.41025641025641024,0.38095238095238093,199
ROP,tree,0.5121951219512195,0.47368421052631576,0.5121951219512195,0.5121951219512195,0.5121951219512195,76
ROST,tree,0.5228597449908925,0.5283018867924528,0.4375,0.3888888888888889,0.4117647058823529,212
RSG,tree,0.4688737973967176,0.4787234042553192,0.4725274725274725,0.46236559139784944,0.4673913043478261,188
RTX,tree,0.5335261830588933,0.51931330472103,0.57,0.4523809523809524,0.504424778761062,233
RVTY,tree,0.5015023474178404,0.4863013698630137,0.4722222222222222,0.4788732394366197,0.4755244755244755,146
SBAC,tree,0.44466403162055335,0.4607329842931937,0.43209876543209874,0.3804347826086957,0.4046242774566474,191
SBUX,tree,0.519181489297558,0.5064935064935064,0.46464646464646464,0.42990654205607476,0.44660194174757284,231
SCHW,tree,0.541642228739003,0.5427350427350427,0.5148514851485149,0.4727272727272727,0.4928909952606635,234
SJM,tree,0.5254808482656583,0.5128205128205128,0.5070422535211268,0.4675324675324675,0.4864864864864865,156
SLB,tree,0.5537023460410556,0.5427350427350427,0.5154639175257731,0.45454545454545453,0.4830917874396135,234
SMCI,tree,0.5140708755211435,0.509090909090909,0.45348837209302323,0.5342465753424658,0.49056603773584906,165
SNA,tree,0.47947214076246336,0.46875,0.48484848484848486,0.48484848484848486,0.48484848484848486,64
SNPS,tree,0.4690341396465946,0.4935064935064935,0.4266666666666667,0.47761194029850745,0.4507042253521127,154
SO,tree,0.4610294714622067,0.45045045045045046,0.45263157894736844,0.3805309734513274,0.41346153846153844,222
SPG,tree,0.48821138211382115,0.4476744186046512,0.4177215189873418,0.4024390243902439,0.40993788819875776,172
SPGI,tree,0.5376956607885873,0.5223880597014925,0.5368421052631579,0.49514563106796117,0.5151515151515151,201
SRE,tree,0.4740316136876845,0.4697674418604651,0.5,0.38596491228070173,0.43564356435643564,215
STE,tree,0.5069296375266525,0.5040650406504065,0.45098039215686275,0.4107142857142857,0.42990654205607476,123
STLD,tree,0.5613186318631863,0.544973544973545,0.5113636363636364,0.5113636363636364,0.5113636363636364,189
STT,tree,0.47083333333333327,0.4818181818181818,0.4186046511627907,0.36,0.3870967741935484,110
STX,tree,0.5634462078548965,0.5512820512820513,0.5357142857142857,0.5309734513274337,0.5333333333333333,234
STZ,tree,0.4342802628789485,0.4358974358974359,0.4782608695652174,0.41509433962264153,0.4444444444444444,195
SW,tree,0.5070754716981132,0.5,0.4943820224719101,0.4230769230769231,0.45595854922279794,210
SWK,tree,0.4118536853685369,0.4354066985645933,0.4489795918367347,0.4074074074074074,0.42718446601941745,209
SYF,tree,0.5132743362831859,0.4801762114537445,0.45,0.15789473684210525,0.23376623376623376,227
SYK,tree,0.5400382015868352,0.503030303030303,0.5,0.4634146341463415,0.4810126582278481,165
SYY,tree,0.43491262498831884,0.44761904761904764,0.34408602150537637,0.367816091954023,0.35555555555555557,210
T,tree,0.5281435773948377,0.5897435897435898,0.5555555555555556,0.05154639175257732,0.09433962264150944,234
TAP,tree,0.465072463768116,0.4878048780487805,0.422680412371134,0.45555555555555555,0.4385026737967914,205
TDG,tree,0.46491228070175433,0.47058823529411764,0.5333333333333333,0.42105263157894735,0.47058823529411764,34
TDY,tree,0.5433673469387754,0.5306122448979592,0.5925925925925926,0.5714285714285714,0.5818181818181818,49
TECH,tree,0.4887847338466689,0.49473684210526314,0.45054945054945056,0.47126436781609193,0.4606741573033708,190
TER,tree,0.5031309073724007,0.4782608695652174,0.4777777777777778,0.4673913043478261,0.4725274725274725,184
TFC,tree,0.458379784466741,0.4698275862068966,0.35714285714285715,0.08695652173913043,0.13986013986013987,232
TGT,tree,0.5491452991452992,0.4978165938864629,0.51,0.4358974358974359,0.4700460829493088,229
TJX,tree,0.5011721113127647,0.48695652173913045,0.4875,0.33620689655172414,0.3979591836734694,230
TKO,tree,0.4544716646989374,0.44242424242424244,0.41379310344827586,0.4675324675324675,0.43902439024390244,165
TMO,tree,0.4407140758154569,0.4484848484848485,0.4523809523809524,0.4578313253012048,0.4550898203592814,165
TMUS,tree,0.46207028265851796,0.5065502183406113,0.48,0.32727272727272727,0.3891891891891892,229
TPL,tree,0.4338461538461538,0.46078431372549017,0.45098039215686275,0.46,0.45544554455445546,102
TPR,tree,0.4644585601935874,0.5043478260869565,0.5,0.37719298245614036,0.43,230
TRGP,tree,0.5148749154834348,0.5343915343915344,0.4939759036144578,0.47126436781609193,0.4823529411764706,189
TRMB,tree,0.445446735395189,0.44559585492227977,0.44680851063829785,0.4329896907216495,0.4397905759162304,193
TROW,tree,0.4931302270011947,0.5027322404371585,0.5116279069767442,0.4731182795698925,0.49162011173184356,183
TRV,tree,0.4786535303776683,0.47368421052631576,0.4805194805194805,0.42528735632183906,0.45121951219512196,171
TSCO,tree,0.5569604086845467,0.5536723163841808,0.5679012345679012,0.5111111111111111,0.5380116959064327,177
TSLA,tree,0.5011812476928756,0.5,0.44339622641509435,0.44761904761904764,0.44549763033175355,234
TT,tree,0.5073067632850242,0.5,0.5056179775280899,0.4891304347826087,0.4972375690607735,182
TTD,tree,0.4929696051191379,0.4908256880733945,0.5,0.4864864864864865,0.4931506849315068,218
