symbol,days,bars_found_total,bars_expected_total,pct_coverage,outlier_ret_count,outlier_vol_count,rows,ohlc_violations,vwap_outside,neg_volume_rows,nan_open,nan_high,nan_low,nan_close,nan_volume,nan_vwap,nan_trade_count,year,month
BDX,21,1424,1638,0.8693528693528694,10,0,1424,0,0,0,,,,,,,,2024,1
VLTO,21,1424,1638,0.8693528693528694,3,0,1424,0,0,0,,,,,,,,2024,1
PEG,21,1424,1638,0.8693528693528694,6,0,1424,0,0,0,,,,,,,,2024,1
SBAC,21,1422,1638,0.8681318681318682,7,0,1422,0,0,0,,,,,,,,2024,1
DAY,21,1420,1638,0.8669108669108669,7,0,1420,0,0,0,,,,,,,,2024,1
IFF,21,1419,1638,0.8663003663003663,7,0,1419,0,0,0,,,,,,,,2024,1
SJM,21,1414,1638,0.8632478632478633,4,0,1414,0,0,0,,,,,,,,2024,1
NTRS,21,1413,1638,0.8626373626373627,15,0,1413,0,0,0,,,,,,,,2024,1
HSY,21,1412,1638,0.8620268620268621,14,0,1412,0,0,0,,,,,,,,2024,1
PAYX,21,1412,1638,0.8620268620268621,6,0,1412,0,0,0,,,,,,,,2024,1
WYNN,21,1412,1638,0.8620268620268621,13,0,1412,0,0,0,,,,,,,,2024,1
HAS,21,1410,1638,0.8608058608058609,12,0,1410,0,0,0,,,,,,,,2024,1
AMGN,21,1410,1638,0.8608058608058609,7,0,1410,0,0,0,,,,,,,,2024,1
ISRG,21,1409,1638,0.8601953601953602,15,0,1409,0,0,0,,,,,,,,2024,1
TT,21,1409,1638,0.8601953601953602,6,0,1409,0,0,0,,,,,,,,2024,1
NSC,21,1409,1638,0.8601953601953602,7,0,1409,0,0,0,,,,,,,,2024,1
CDNS,21,1408,1638,0.8595848595848596,15,0,1408,0,0,0,,,,,,,,2024,1
GD,21,1406,1638,0.8583638583638583,11,0,1406,0,0,0,,,,,,,,2024,1
SNPS,21,1402,1638,0.8559218559218559,10,0,1402,0,0,0,,,,,,,,2024,1
ADSK,21,1402,1638,0.8559218559218559,8,0,1402,0,0,0,,,,,,,,2024,1
BALL,21,1401,1638,0.8553113553113553,11,0,1401,0,0,0,,,,,,,,2024,1
ALL,21,1396,1638,0.8522588522588522,17,0,1396,0,0,0,,,,,,,,2024,1
ADBE,21,1394,1638,0.851037851037851,17,0,1394,0,0,0,,,,,,,,2024,1
HCA,21,1389,1638,0.847985347985348,8,0,1389,0,0,0,,,,,,,,2024,1
SW,21,1388,1638,0.8473748473748474,12,0,1388,0,0,0,,,,,,,,2024,1
EA,21,1384,1638,0.8449328449328449,6,0,1384,0,0,0,,,,,,,,2024,1
CPT,21,1382,1638,0.8437118437118437,8,0,1382,0,0,0,,,,,,,,2024,1
ACGL,21,1382,1638,0.8437118437118437,10,0,1382,0,0,0,,,,,,,,2024,1
STLD,21,1382,1638,0.8437118437118437,13,0,1382,0,0,0,,,,,,,,2024,1
TROW,21,1377,1638,0.8406593406593407,17,0,1377,0,0,0,,,,,,,,2024,1
HIG,21,1377,1638,0.8406593406593407,10,0,1377,0,0,0,,,,,,,,2024,1
CBRE,21,1376,1638,0.8400488400488401,8,0,1376,0,0,0,,,,,,,,2024,1
CEG,21,1375,1638,0.8394383394383395,8,0,1375,0,0,0,,,,,,,,2024,1
ARE,21,1374,1638,0.8388278388278388,11,0,1374,0,0,0,,,,,,,,2024,1
SYK,21,1370,1638,0.8363858363858364,9,0,1370,0,0,0,,,,,,,,2024,1
PTC,21,1368,1638,0.8351648351648352,11,0,1368,0,0,0,,,,,,,,2024,1
MAA,21,1368,1638,0.8351648351648352,12,0,1368,0,0,0,,,,,,,,2024,1
HLT,21,1366,1638,0.833943833943834,5,0,1366,0,0,0,,,,,,,,2024,1
AVGO,21,1365,1638,0.8333333333333334,11,0,1365,0,0,0,,,,,,,,2024,1
TKO,21,1361,1638,0.8308913308913309,9,0,1361,0,0,0,,,,,,,,2024,1
RJF,21,1361,1638,0.8308913308913309,11,0,1361,0,0,0,,,,,,,,2024,1
TRV,21,1361,1638,0.8308913308913309,10,0,1361,0,0,0,,,,,,,,2024,1
CSGP,21,1358,1638,0.8290598290598291,11,0,1358,0,0,0,,,,,,,,2024,1
TTWO,21,1358,1638,0.8290598290598291,9,0,1358,0,0,0,,,,,,,,2024,1
TER,21,1355,1638,0.8272283272283272,13,0,1355,0,0,0,,,,,,,,2024,1
MTB,21,1353,1638,0.826007326007326,8,0,1353,0,0,0,,,,,,,,2024,1
APD,21,1348,1638,0.8229548229548229,8,0,1348,0,0,0,,,,,,,,2024,1
LKQ,21,1344,1638,0.8205128205128205,7,0,1344,0,0,0,,,,,,,,2024,1
COR,21,1344,1638,0.8205128205128205,6,0,1344,0,0,0,,,,,,,,2024,1
SWK,21,1344,1638,0.8205128205128205,8,0,1344,0,0,0,,,,,,,,2024,1
MAR,21,1343,1638,0.8199023199023199,8,0,1343,0,0,0,,,,,,,,2024,1
COST,21,1342,1638,0.8192918192918193,6,0,1342,0,0,0,,,,,,,,2024,1
AWK,21,1340,1638,0.818070818070818,6,0,1340,0,0,0,,,,,,,,2024,1
INCY,21,1339,1638,0.8174603174603174,4,0,1339,0,0,0,,,,,,,,2024,1
CHTR,21,1337,1638,0.8162393162393162,9,0,1337,0,0,0,,,,,,,,2024,1
CHRW,21,1337,1638,0.8162393162393162,7,0,1337,0,0,0,,,,,,,,2024,1
WM,21,1336,1638,0.8156288156288156,3,0,1336,0,0,0,,,,,,,,2024,1
PWR,21,1335,1638,0.815018315018315,12,0,1335,0,0,0,,,,,,,,2024,1
ROL,21,1332,1638,0.8131868131868132,4,0,1332,0,0,0,,,,,,,,2024,1
AVB,21,1328,1638,0.8107448107448108,9,0,1328,0,0,0,,,,,,,,2024,1
AKAM,21,1326,1638,0.8095238095238095,5,0,1326,0,0,0,,,,,,,,2024,1
GDDY,21,1324,1638,0.8083028083028083,11,0,1324,0,0,0,,,,,,,,2024,1
TAP,21,1320,1638,0.8058608058608059,3,0,1320,0,0,0,,,,,,,,2024,1
CLX,21,1317,1638,0.8040293040293041,9,0,1317,0,0,0,,,,,,,,2024,1
DE,21,1317,1638,0.8040293040293041,7,0,1317,0,0,0,,,,,,,,2024,1
DGX,21,1317,1638,0.8040293040293041,5,0,1317,0,0,0,,,,,,,,2024,1
DRI,21,1317,1638,0.8040293040293041,7,0,1317,0,0,0,,,,,,,,2024,1
BLDR,21,1314,1638,0.8021978021978022,9,0,1314,0,0,0,,,,,,,,2024,1
OMC,21,1312,1638,0.800976800976801,6,0,1312,0,0,0,,,,,,,,2024,1
DTE,21,1308,1638,0.7985347985347986,8,0,1308,0,0,0,,,,,,,,2024,1
EXPD,21,1307,1638,0.797924297924298,7,0,1307,0,0,0,,,,,,,,2024,1
LULU,21,1305,1638,0.7967032967032966,12,0,1305,0,0,0,,,,,,,,2024,1
WRB,21,1303,1638,0.7954822954822954,12,0,1303,0,0,0,,,,,,,,2024,1
ECL,21,1301,1638,0.7942612942612942,8,0,1301,0,0,0,,,,,,,,2024,1
RMD,21,1300,1638,0.7936507936507936,15,0,1300,0,0,0,,,,,,,,2024,1
AFL,21,1300,1638,0.7936507936507936,8,0,1300,0,0,0,,,,,,,,2024,1
FTV,21,1296,1638,0.7912087912087912,11,0,1296,0,0,0,,,,,,,,2024,1
TXT,21,1292,1638,0.7887667887667887,7,1,1292,0,0,0,,,,,,,,2024,1
KEYS,21,1290,1638,0.7875457875457875,6,0,1290,0,0,0,,,,,,,,2024,1
XYL,21,1288,1638,0.7863247863247863,8,0,1288,0,0,0,,,,,,,,2024,1
SPGI,21,1288,1638,0.7863247863247863,7,0,1288,0,0,0,,,,,,,,2024,1
RL,21,1287,1638,0.7857142857142857,12,0,1287,0,0,0,,,,,,,,2024,1
NOC,21,1287,1638,0.7857142857142857,15,0,1287,0,0,0,,,,,,,,2024,1
TECH,21,1286,1638,0.7851037851037851,9,0,1286,0,0,0,,,,,,,,2024,1
RVTY,21,1286,1638,0.7851037851037851,9,0,1286,0,0,0,,,,,,,,2024,1
BRK.B,21,1286,1638,0.7851037851037851,4,0,1286,0,0,0,,,,,,,,2024,1
MTD,21,1284,1638,0.7838827838827839,9,0,1284,0,0,0,,,,,,,,2024,1
ITW,21,1278,1638,0.7802197802197802,8,0,1278,0,0,0,,,,,,,,2024,1
ETR,21,1277,1638,0.7796092796092796,4,0,1277,0,0,0,,,,,,,,2024,1
EMN,21,1276,1638,0.778998778998779,8,0,1276,0,0,0,,,,,,,,2024,1
VRTX,21,1275,1638,0.7783882783882784,8,0,1275,0,0,0,,,,,,,,2024,1
AJG,21,1273,1638,0.7771672771672772,14,0,1273,0,0,0,,,,,,,,2024,1
EFX,21,1269,1638,0.7747252747252747,8,0,1269,0,0,0,,,,,,,,2024,1
WAB,21,1267,1638,0.7735042735042735,5,0,1267,0,0,0,,,,,,,,2024,1
IQV,21,1265,1638,0.7722832722832723,13,0,1265,0,0,0,,,,,,,,2024,1
BIIB,21,1265,1638,0.7722832722832723,14,0,1265,0,0,0,,,,,,,,2024,1
FICO,21,1263,1638,0.7710622710622711,6,0,1263,0,0,0,,,,,,,,2024,1
ELV,21,1261,1638,0.7698412698412699,7,0,1261,0,0,0,,,,,,,,2024,1
INTU,21,1255,1638,0.7661782661782662,11,0,1255,0,0,0,,,,,,,,2024,1
SPG,21,1253,1638,0.7649572649572649,8,0,1253,0,0,0,,,,,,,,2024,1
AZO,21,1250,1638,0.7631257631257631,3,0,1250,0,0,0,,,,,,,,2024,1
PRU,21,1246,1638,0.7606837606837606,8,0,1246,0,0,0,,,,,,,,2024,1
PODD,21,1236,1638,0.7545787545787546,7,0,1236,0,0,0,,,,,,,,2024,1
ROK,21,1230,1638,0.7509157509157509,12,0,1230,0,0,0,,,,,,,,2024,1
FRT,21,1222,1638,0.746031746031746,10,0,1222,0,0,0,,,,,,,,2024,1
WSM,21,1217,1638,0.742979242979243,7,0,1217,0,0,0,,,,,,,,2024,1
ALGN,21,1213,1638,0.7405372405372406,13,0,1213,0,0,0,,,,,,,,2024,1
AOS,21,1212,1638,0.73992673992674,7,0,1212,0,0,0,,,,,,,,2024,1
PNW,21,1200,1638,0.7326007326007326,5,0,1200,0,0,0,,,,,,,,2024,1
JBHT,21,1200,1638,0.7326007326007326,12,0,1200,0,0,0,,,,,,,,2024,1
LMT,21,1196,1638,0.7301587301587301,10,0,1196,0,0,0,,,,,,,,2024,1
ADP,21,1196,1638,0.7301587301587301,7,0,1196,0,0,0,,,,,,,,2024,1
RSG,21,1195,1638,0.7295482295482295,5,0,1195,0,0,0,,,,,,,,2024,1
IRM,21,1186,1638,0.724053724053724,9,1,1186,0,0,0,,,,,,,,2024,1
MHK,21,1181,1638,0.721001221001221,8,0,1181,0,0,0,,,,,,,,2024,1
PKG,21,1178,1638,0.7191697191697192,12,0,1178,0,0,0,,,,,,,,2024,1
VMC,21,1175,1638,0.7173382173382173,9,0,1175,0,0,0,,,,,,,,2024,1
CBOE,21,1167,1638,0.7124542124542125,6,0,1167,0,0,0,,,,,,,,2024,1
NOW,21,1167,1638,0.7124542124542125,12,0,1167,0,0,0,,,,,,,,2024,1
ULTA,21,1165,1638,0.7112332112332113,5,0,1165,0,0,0,,,,,,,,2024,1
GNRC,21,1157,1638,0.7063492063492064,7,0,1157,0,0,0,,,,,,,,2024,1
CDW,21,1153,1638,0.703907203907204,3,0,1153,0,0,0,,,,,,,,2024,1
MCO,21,1153,1638,0.703907203907204,5,0,1153,0,0,0,,,,,,,,2024,1
ALLE,21,1150,1638,0.702075702075702,9,0,1150,0,0,0,,,,,,,,2024,1
LRCX,21,1132,1638,0.6910866910866911,15,0,1132,0,0,0,,,,,,,,2024,1
PAYC,21,1124,1638,0.6862026862026862,5,0,1124,0,0,0,,,,,,,,2024,1
TRMB,21,1119,1638,0.6831501831501832,6,2,1119,0,0,0,,,,,,,,2024,1
CMI,21,1110,1638,0.6776556776556777,5,1,1110,0,0,0,,,,,,,,2024,1
PH,21,1102,1638,0.6727716727716728,7,0,1102,0,0,0,,,,,,,,2024,1
J,21,1098,1638,0.6703296703296703,6,0,1098,0,0,0,,,,,,,,2024,1
DOV,21,1098,1638,0.6703296703296703,6,0,1098,0,0,0,,,,,,,,2024,1
PSA,21,1093,1638,0.6672771672771672,7,0,1093,0,0,0,,,,,,,,2024,1
LH,21,1080,1638,0.6593406593406593,5,0,1080,0,0,0,,,,,,,,2024,1
AME,21,1074,1638,0.6556776556776557,6,0,1074,0,0,0,,,,,,,,2024,1
GPC,21,1067,1638,0.6514041514041514,1,3,1067,0,0,0,,,,,,,,2024,1
MCK,21,1060,1638,0.6471306471306472,5,0,1060,0,0,0,,,,,,,,2024,1
PFG,21,1059,1638,0.6465201465201466,7,0,1059,0,0,0,,,,,,,,2024,1
DPZ,21,1055,1638,0.6440781440781441,1,0,1055,0,0,0,,,,,,,,2024,1
ATO,21,1054,1638,0.6434676434676435,2,0,1054,0,0,0,,,,,,,,2024,1
DVA,21,1039,1638,0.6343101343101343,6,5,1039,0,0,0,,,,,,,,2024,1
ERIE,21,1037,1638,0.6330891330891331,2,0,1037,0,0,0,,,,,,,,2024,1
KLAC,21,1036,1638,0.6324786324786325,15,0,1036,0,0,0,,,,,,,,2024,1
UHS,21,1030,1638,0.6288156288156288,7,0,1030,0,0,0,,,,,,,,2024,1
VRSK,21,1019,1638,0.6221001221001221,5,0,1019,0,0,0,,,,,,,,2024,1
STE,21,1019,1638,0.6221001221001221,5,0,1019,0,0,0,,,,,,,,2024,1
REGN,21,1009,1638,0.615995115995116,8,0,1009,0,0,0,,,,,,,,2024,1
MSI,21,1003,1638,0.6123321123321124,0,0,1003,0,0,0,,,,,,,,2024,1
URI,21,994,1638,0.6068376068376068,8,0,994,0,0,0,,,,,,,,2024,1
CINF,21,993,1638,0.6062271062271062,7,1,993,0,0,0,,,,,,,,2024,1
LDOS,21,987,1638,0.6025641025641025,4,0,987,0,0,0,,,,,,,,2024,1
BLK,21,984,1638,0.6007326007326007,9,0,984,0,0,0,,,,,,,,2024,1
ODFL,21,984,1638,0.6007326007326007,15,0,984,0,0,0,,,,,,,,2024,1
AMP,21,973,1638,0.594017094017094,9,0,973,0,0,0,,,,,,,,2024,1
JKHY,21,969,1638,0.5915750915750916,3,2,969,0,0,0,,,,,,,,2024,1
AVY,21,967,1638,0.5903540903540904,9,0,967,0,0,0,,,,,,,,2024,1
FOX,21,966,1638,0.5897435897435898,3,0,966,0,0,0,,,,,,,,2024,1
CRL,21,959,1638,0.5854700854700855,5,0,959,0,0,0,,,,,,,,2024,1
ROP,21,954,1638,0.5824175824175825,5,0,954,0,0,0,,,,,,,,2024,1
GRMN,21,950,1638,0.57997557997558,7,0,950,0,0,0,,,,,,,,2024,1
FFIV,21,945,1638,0.5769230769230769,7,1,945,0,0,0,,,,,,,,2024,1
ESS,21,940,1638,0.5738705738705738,2,0,940,0,0,0,,,,,,,,2024,1
IDXX,21,938,1638,0.5726495726495726,9,0,938,0,0,0,,,,,,,,2024,1
EQIX,21,904,1638,0.5518925518925519,4,0,904,0,0,0,,,,,,,,2024,1
VRSN,21,901,1638,0.5500610500610501,5,1,901,0,0,0,,,,,,,,2024,1
EPAM,21,900,1638,0.5494505494505495,15,0,900,0,0,0,,,,,,,,2024,1
MSCI,21,881,1638,0.5378510378510378,6,0,881,0,0,0,,,,,,,,2024,1
CPAY,21,878,1638,0.536019536019536,7,0,878,0,0,0,,,,,,,,2024,1
WTW,21,875,1638,0.5341880341880342,5,0,875,0,0,0,,,,,,,,2024,1
BR,21,860,1638,0.525030525030525,1,2,860,0,0,0,,,,,,,,2024,1
AIZ,21,852,1638,0.5201465201465202,2,10,852,0,0,0,,,,,,,,2024,1
HUBB,21,847,1638,0.5170940170940171,4,0,847,0,0,0,,,,,,,,2024,1
MOH,21,830,1638,0.5067155067155067,8,2,830,0,0,0,,,,,,,,2024,1
WAT,21,828,1638,0.5054945054945055,5,0,828,0,0,0,,,,,,,,2024,1
ZBRA,21,808,1638,0.4932844932844933,4,0,808,0,0,0,,,,,,,,2024,1
NWS,21,778,1638,0.47496947496947495,4,21,778,0,0,0,,,,,,,,2024,1
IT,21,766,1638,0.46764346764346765,6,0,766,0,0,0,,,,,,,,2024,1
ORLY,21,761,1638,0.4645909645909646,3,0,761,0,0,0,,,,,,,,2024,1
IEX,21,742,1638,0.452991452991453,2,0,742,0,0,0,,,,,,,,2024,1
AXON,21,737,1638,0.44993894993894995,4,0,737,0,0,0,,,,,,,,2024,1
GL,21,734,1638,0.4481074481074481,5,4,734,0,0,0,,,,,,,,2024,1
MKTX,21,725,1638,0.4426129426129426,10,0,725,0,0,0,,,,,,,,2024,1
L,21,721,1638,0.44017094017094016,3,11,721,0,0,0,,,,,,,,2024,1
MPWR,21,702,1638,0.42857142857142855,4,2,702,0,0,0,,,,,,,,2024,1
EG,21,678,1638,0.4139194139194139,5,2,678,0,0,0,,,,,,,,2024,1
DECK,21,673,1638,0.41086691086691085,7,7,673,0,0,0,,,,,,,,2024,1
POOL,21,673,1638,0.41086691086691085,0,0,673,0,0,0,,,,,,,,2024,1
LII,21,662,1638,0.40415140415140416,6,1,662,0,0,0,,,,,,,,2024,1
WST,21,661,1638,0.40354090354090355,2,0,661,0,0,0,,,,,,,,2024,1
BKNG,21,597,1638,0.36446886446886445,0,0,597,0,0,0,,,,,,,,2024,1
NVR,21,592,1638,0.3614163614163614,2,0,592,0,0,0,,,,,,,,2024,1
MLM,21,589,1638,0.3595848595848596,3,2,589,0,0,0,,,,,,,,2024,1
SNA,21,561,1638,0.3424908424908425,2,27,561,0,0,0,,,,,,,,2024,1
COO,21,544,1638,0.3321123321123321,3,1,544,0,0,0,,,,,,,,2024,1
HII,21,536,1638,0.32722832722832723,0,16,536,0,0,0,,,,,,,,2024,1
GWW,21,519,1638,0.31684981684981683,5,0,519,0,0,0,,,,,,,,2024,1
TDY,21,513,1638,0.3131868131868132,7,2,513,0,0,0,,,,,,,,2024,1
TDG,21,488,1638,0.2979242979242979,1,0,488,0,0,0,,,,,,,,2024,1
NDSN,21,481,1638,0.29365079365079366,2,27,481,0,0,0,,,,,,,,2024,1
CTAS,21,476,1638,0.2905982905982906,1,10,476,0,0,0,,,,,,,,2024,1
CMG,21,463,1638,0.28266178266178266,3,0,463,0,0,0,,,,,,,,2024,1
TYL,21,368,1638,0.22466422466422467,0,1,368,0,0,0,,,,,,,,2024,1
FDS,21,315,1638,0.19230769230769232,1,0,315,0,0,0,,,,,,,,2024,1
TPL,21,248,1638,0.1514041514041514,0,0,248,0,0,0,,,,,,,,2024,1
IP,20,1539,1560,0.9865384615384616,11,0,1539,0,0,0,,,,,,,,2024,2
AMCR,20,1533,1560,0.9826923076923076,10,0,1533,0,0,0,,,,,,,,2024,2
ALB,20,1531,1560,0.9814102564102564,19,0,1531,0,0,0,,,,,,,,2024,2
VST,20,1528,1560,0.9794871794871794,7,0,1528,0,0,0,,,,,,,,2024,2
FOXA,20,1525,1560,0.9775641025641025,11,0,1525,0,0,0,,,,,,,,2024,2
RCL,20,1523,1560,0.9762820512820513,9,0,1523,0,0,0,,,,,,,,2024,2
CZR,20,1517,1560,0.9724358974358974,21,0,1517,0,0,0,,,,,,,,2024,2
ADI,20,1515,1560,0.9711538461538461,7,0,1515,0,0,0,,,,,,,,2024,2
ZTS,20,1512,1560,0.9692307692307692,12,0,1512,0,0,0,,,,,,,,2024,2
AMGN,20,1510,1560,0.967948717948718,14,0,1510,0,0,0,,,,,,,,2024,2
HD,20,1509,1560,0.9673076923076923,9,0,1509,0,0,0,,,,,,,,2024,2
AXP,20,1509,1560,0.9673076923076923,4,0,1509,0,0,0,,,,,,,,2024,2
UDR,20,1508,1560,0.9666666666666667,9,0,1508,0,0,0,,,,,,,,2024,2
AIG,20,1507,1560,0.966025641025641,8,0,1507,0,0,0,,,,,,,,2024,2
APO,20,1506,1560,0.9653846153846154,6,0,1506,0,0,0,,,,,,,,2024,2
CNP,20,1506,1560,0.9653846153846154,10,0,1506,0,0,0,,,,,,,,2024,2
HRL,20,1505,1560,0.9647435897435898,12,0,1505,0,0,0,,,,,,,,2024,2
EXPE,20,1505,1560,0.9647435897435898,8,0,1505,0,0,0,,,,,,,,2024,2
PANW,20,1504,1560,0.9641025641025641,12,1,1504,0,0,0,,,,,,,,2024,2
AEP,20,1503,1560,0.9634615384615385,10,0,1503,0,0,0,,,,,,,,2024,2
IPG,20,1503,1560,0.9634615384615385,13,0,1503,0,0,0,,,,,,,,2024,2
VLO,20,1502,1560,0.9628205128205128,4,0,1502,0,0,0,,,,,,,,2024,2
UNH,20,1501,1560,0.9621794871794872,13,1,1501,0,0,0,,,,,,,,2024,2
HSIC,20,1501,1560,0.9621794871794872,16,0,1501,0,0,0,,,,,,,,2024,2
WELL,20,1500,1560,0.9615384615384616,6,0,1500,0,0,0,,,,,,,,2024,2
IR,20,1499,1560,0.9608974358974359,11,0,1499,0,0,0,,,,,,,,2024,2
EOG,20,1499,1560,0.9608974358974359,4,0,1499,0,0,0,,,,,,,,2024,2
OKE,20,1496,1560,0.958974358974359,4,0,1496,0,0,0,,,,,,,,2024,2
K,20,1496,1560,0.958974358974359,6,0,1496,0,0,0,,,,,,,,2024,2
APTV,20,1495,1560,0.9583333333333334,10,0,1495,0,0,0,,,,,,,,2024,2
INVH,20,1495,1560,0.9583333333333334,7,0,1495,0,0,0,,,,,,,,2024,2
TPR,20,1494,1560,0.9576923076923077,11,0,1494,0,0,0,,,,,,,,2024,2
GEHC,20,1494,1560,0.9576923076923077,9,0,1494,0,0,0,,,,,,,,2024,2
CCI,20,1493,1560,0.9570512820512821,5,0,1493,0,0,0,,,,,,,,2024,2
GEN,20,1492,1560,0.9564102564102565,11,0,1492,0,0,0,,,,,,,,2024,2
MET,20,1492,1560,0.9564102564102565,8,0,1492,0,0,0,,,,,,,,2024,2
APD,20,1491,1560,0.9557692307692308,13,0,1491,0,0,0,,,,,,,,2024,2
GIS,20,1491,1560,0.9557692307692308,6,0,1491,0,0,0,,,,,,,,2024,2
ES,20,1490,1560,0.9551282051282052,10,0,1490,0,0,0,,,,,,,,2024,2
BG,20,1488,1560,0.9538461538461539,6,0,1488,0,0,0,,,,,,,,2024,2
MMM,20,1488,1560,0.9538461538461539,11,0,1488,0,0,0,,,,,,,,2024,2
EIX,20,1487,1560,0.9532051282051283,7,0,1487,0,0,0,,,,,,,,2024,2
WY,20,1487,1560,0.9532051282051283,5,0,1487,0,0,0,,,,,,,,2024,2
MRNA,20,1487,1560,0.9532051282051283,11,0,1487,0,0,0,,,,,,,,2024,2
NFLX,20,1485,1560,0.9519230769230769,8,0,1485,0,0,0,,,,,,,,2024,2
FAST,20,1484,1560,0.9512820512820512,2,1,1484,0,0,0,,,,,,,,2024,2
CNC,20,1484,1560,0.9512820512820512,4,0,1484,0,0,0,,,,,,,,2024,2
EL,20,1483,1560,0.9506410256410256,11,0,1483,0,0,0,,,,,,,,2024,2
SRE,20,1483,1560,0.9506410256410256,9,0,1483,0,0,0,,,,,,,,2024,2
PLD,20,1483,1560,0.9506410256410256,7,0,1483,0,0,0,,,,,,,,2024,2
HON,20,1483,1560,0.9506410256410256,6,0,1483,0,0,0,,,,,,,,2024,2
DXCM,20,1482,1560,0.95,5,0,1482,0,0,0,,,,,,,,2024,2
BEN,20,1482,1560,0.95,9,0,1482,0,0,0,,,,,,,,2024,2
LOW,20,1479,1560,0.948076923076923,13,0,1479,0,0,0,,,,,,,,2024,2
STX,20,1479,1560,0.948076923076923,6,1,1479,0,0,0,,,,,,,,2024,2
NXPI,20,1479,1560,0.948076923076923,9,0,1479,0,0,0,,,,,,,,2024,2
UNP,20,1477,1560,0.9467948717948718,7,0,1477,0,0,0,,,,,,,,2024,2
EMR,20,1477,1560,0.9467948717948718,15,0,1477,0,0,0,,,,,,,,2024,2
CPB,20,1474,1560,0.9448717948717948,11,0,1474,0,0,0,,,,,,,,2024,2
LYV,20,1474,1560,0.9448717948717948,10,0,1474,0,0,0,,,,,,,,2024,2
ANET,20,1474,1560,0.9448717948717948,13,0,1474,0,0,0,,,,,,,,2024,2
DUK,20,1473,1560,0.9442307692307692,11,0,1473,0,0,0,,,,,,,,2024,2
YUM,20,1473,1560,0.9442307692307692,6,0,1473,0,0,0,,,,,,,,2024,2
DHR,20,1472,1560,0.9435897435897436,5,0,1472,0,0,0,,,,,,,,2024,2
OTIS,20,1472,1560,0.9435897435897436,8,0,1472,0,0,0,,,,,,,,2024,2
SMCI,20,1471,1560,0.9429487179487179,13,0,1471,0,0,0,,,,,,,,2024,2
IFF,20,1471,1560,0.9429487179487179,14,0,1471,0,0,0,,,,,,,,2024,2
FDX,20,1469,1560,0.9416666666666667,7,0,1469,0,0,0,,,,,,,,2024,2
HUM,20,1469,1560,0.9416666666666667,3,0,1469,0,0,0,,,,,,,,2024,2
WEC,20,1468,1560,0.941025641025641,9,0,1468,0,0,0,,,,,,,,2024,2
FI,20,1467,1560,0.9403846153846154,14,0,1467,0,0,0,,,,,,,,2024,2
FSLR,20,1467,1560,0.9403846153846154,16,0,1467,0,0,0,,,,,,,,2024,2
CRWD,20,1467,1560,0.9403846153846154,12,0,1467,0,0,0,,,,,,,,2024,2
XEL,20,1465,1560,0.9391025641025641,13,0,1465,0,0,0,,,,,,,,2024,2
NRG,20,1464,1560,0.9384615384615385,4,0,1464,0,0,0,,,,,,,,2024,2
ICE,20,1464,1560,0.9384615384615385,6,0,1464,0,0,0,,,,,,,,2024,2
TGT,20,1463,1560,0.9378205128205128,16,1,1463,0,0,0,,,,,,,,2024,2
BAX,20,1463,1560,0.9378205128205128,7,0,1463,0,0,0,,,,,,,,2024,2
CF,20,1462,1560,0.9371794871794872,7,0,1462,0,0,0,,,,,,,,2024,2
DLR,20,1461,1560,0.9365384615384615,7,0,1461,0,0,0,,,,,,,,2024,2
AMT,20,1459,1560,0.9352564102564103,6,0,1459,0,0,0,,,,,,,,2024,2
BBY,20,1459,1560,0.9352564102564103,9,0,1459,0,0,0,,,,,,,,2024,2
EXE,20,1458,1560,0.9346153846153846,11,0,1458,0,0,0,,,,,,,,2024,2
FE,20,1457,1560,0.933974358974359,12,0,1457,0,0,0,,,,,,,,2024,2
AEE,20,1457,1560,0.933974358974359,7,0,1457,0,0,0,,,,,,,,2024,2
HWM,20,1455,1560,0.9326923076923077,7,0,1455,0,0,0,,,,,,,,2024,2
SYF,20,1455,1560,0.9326923076923077,11,0,1455,0,0,0,,,,,,,,2024,2
SBAC,20,1454,1560,0.9320512820512821,6,0,1454,0,0,0,,,,,,,,2024,2
SYY,20,1453,1560,0.9314102564102564,6,0,1453,0,0,0,,,,,,,,2024,2
PM,20,1453,1560,0.9314102564102564,8,0,1453,0,0,0,,,,,,,,2024,2
GPN,20,1452,1560,0.9307692307692308,6,0,1452,0,0,0,,,,,,,,2024,2
KKR,19,1452,1482,0.979757085020243,10,0,1452,0,0,0,,,,,,,,2024,2
MA,20,1450,1560,0.9294871794871795,4,0,1450,0,0,0,,,,,,,,2024,2
BK,20,1450,1560,0.9294871794871795,7,0,1450,0,0,0,,,,,,,,2024,2
IBM,20,1450,1560,0.9294871794871795,9,0,1450,0,0,0,,,,,,,,2024,2
CMS,20,1449,1560,0.9288461538461539,11,0,1449,0,0,0,,,,,,,,2024,2
WDAY,20,1449,1560,0.9288461538461539,11,0,1449,0,0,0,,,,,,,,2024,2
NWSA,20,1448,1560,0.9282051282051282,13,0,1448,0,0,0,,,,,,,,2024,2
CAH,20,1448,1560,0.9282051282051282,6,0,1448,0,0,0,,,,,,,,2024,2
CHTR,20,1448,1560,0.9282051282051282,11,0,1448,0,0,0,,,,,,,,2024,2
ED,20,1448,1560,0.9282051282051282,13,0,1448,0,0,0,,,,,,,,2024,2
